timestamp,window,sample,ir_raw,red_raw
2026-03-19T16:00:40.336,2,143,250207,179644
2026-03-19T16:00:40.377,2,144,250207,179644
2026-03-19T16:00:40.417,2,145,250341,179658
2026-03-19T16:00:40.456,2,146,250341,179658
2026-03-19T16:00:40.496,2,147,250341,179658
2026-03-19T16:00:40.536,2,148,250341,179658
2026-03-19T16:00:40.576,2,149,250359,179530
2026-03-19T16:00:40.615,2,150,250359,179530
2026-03-19T16:00:40.656,2,151,250359,179530
2026-03-19T16:00:40.696,2,152,250359,179530
2026-03-19T16:00:40.735,2,153,250325,179441
2026-03-19T16:00:40.775,2,154,250325,179441
2026-03-19T16:00:40.815,2,155,250325,179441
2026-03-19T16:00:40.855,2,156,250325,179441
2026-03-19T16:00:40.894,2,157,250399,179444
2026-03-19T16:00:40.936,2,158,250399,179444
2026-03-19T16:00:40.975,2,159,250399,179444
2026-03-19T16:00:41.015,2,160,250399,179444
2026-03-19T16:00:41.054,2,161,250459,179486
2026-03-19T16:00:41.094,2,162,250459,179486
2026-03-19T16:00:41.135,2,163,250459,179486
2026-03-19T16:00:41.173,2,164,250459,179486
2026-03-19T16:00:41.214,2,165,250544,179510
2026-03-19T16:00:41.254,2,166,250544,179510
2026-03-19T16:00:41.294,2,167,250544,179510
2026-03-19T16:00:41.334,2,168,250544,179510
2026-03-19T16:00:41.373,2,169,250481,179505
2026-03-19T16:00:41.413,2,170,250481,179505
2026-03-19T16:00:41.452,2,171,250481,179505
2026-03-19T16:00:41.493,2,172,250481,179505
2026-03-19T16:00:41.532,2,173,250500,179556
2026-03-19T16:00:41.573,2,174,250500,179556
2026-03-19T16:00:41.613,2,175,250500,179556
2026-03-19T16:00:41.652,2,176,250500,179556
2026-03-19T16:00:41.692,2,177,250547,179600
2026-03-19T16:00:41.732,2,178,250547,179600
2026-03-19T16:00:41.772,2,179,250547,179600
2026-03-19T16:00:41.812,2,180,250547,179600
2026-03-19T16:00:41.851,2,181,250608,179646
2026-03-19T16:00:41.892,2,182,250608,179646
2026-03-19T16:00:41.931,2,183,250608,179646
2026-03-19T16:00:41.971,2,184,250608,179646
2026-03-19T16:00:42.011,2,185,250515,179598
2026-03-19T16:00:42.051,2,186,250515,179598
2026-03-19T16:00:42.090,2,187,250515,179598
2026-03-19T16:00:42.130,2,188,250515,179598
2026-03-19T16:00:42.170,2,189,250487,179631
2026-03-19T16:00:42.210,2,190,250487,179631
2026-03-19T16:00:42.250,2,191,250487,179631
2026-03-19T16:00:42.290,2,192,250487,179631
2026-03-19T16:00:42.330,2,193,250498,179688
2026-03-19T16:00:42.370,2,194,250498,179688
2026-03-19T16:00:42.410,2,195,250498,179688
2026-03-19T16:00:42.449,2,196,250498,179688
2026-03-19T16:00:42.489,2,197,250536,179707
2026-03-19T16:00:42.529,2,198,250536,179707
2026-03-19T16:00:42.569,2,199,250536,179707
2026-03-19T16:00:42.609,2,200,250536,179707
2026-03-19T16:00:42.649,2,201,250467,179629
2026-03-19T16:00:42.688,2,202,250467,179629
2026-03-19T16:00:42.729,2,203,250467,179629
2026-03-19T16:00:42.768,2,204,250467,179629
2026-03-19T16:00:42.808,2,205,250448,179624
2026-03-19T16:00:42.848,2,206,250448,179624
2026-03-19T16:00:42.888,2,207,250448,179624
2026-03-19T16:00:42.928,2,208,250448,179624
2026-03-19T16:00:42.968,2,209,250451,179592
2026-03-19T16:00:43.008,2,210,250451,179592
2026-03-19T16:00:43.048,2,211,250451,179592
2026-03-19T16:00:43.088,2,212,250451,179592
2026-03-19T16:00:43.128,2,213,250539,179604
2026-03-19T16:00:43.167,2,214,250539,179604
2026-03-19T16:00:43.207,2,215,250539,179604
2026-03-19T16:00:43.247,2,216,250539,179604
2026-03-19T16:00:43.287,2,217,250446,179530
2026-03-19T16:00:43.327,2,218,250446,179530
2026-03-19T16:00:43.367,2,219,250446,179530
2026-03-19T16:00:43.407,2,220,250446,179530
2026-03-19T16:00:43.446,2,221,250414,179508
2026-03-19T16:00:43.487,2,222,250414,179508
2026-03-19T16:00:43.526,2,223,250414,179508
2026-03-19T16:00:43.566,2,224,250414,179508
2026-03-19T16:00:43.606,2,225,250433,179500
2026-03-19T16:00:43.646,2,226,250433,179500
2026-03-19T16:00:43.685,2,227,250433,179500
2026-03-19T16:00:43.725,2,228,250433,179500
2026-03-19T16:00:43.765,2,229,250487,179506
2026-03-19T16:00:43.805,2,230,250487,179506
2026-03-19T16:00:43.845,2,231,250487,179506
2026-03-19T16:00:43.884,2,232,250487,179506
2026-03-19T16:00:43.924,2,233,250401,179413
2026-03-19T16:00:43.964,2,234,250401,179413
2026-03-19T16:00:44.004,2,235,250401,179413
2026-03-19T16:00:44.044,2,236,250401,179413
2026-03-19T16:00:44.084,2,237,250357,179381
2026-03-19T16:00:44.124,2,238,250357,179381
2026-03-19T16:00:44.164,2,239,250357,179381
2026-03-19T16:00:44.204,2,240,250357,179381
2026-03-19T16:00:44.244,2,241,250384,179372
2026-03-19T16:00:44.283,2,242,250384,179372
2026-03-19T16:00:44.323,2,243,250384,179372
2026-03-19T16:00:44.363,2,244,250384,179372
2026-03-19T16:00:44.403,2,245,250407,179344
2026-03-19T16:00:44.443,2,246,250407,179344
2026-03-19T16:00:44.483,2,247,250407,179344
2026-03-19T16:00:44.523,2,248,250407,179344
2026-03-19T16:00:44.563,2,249,250429,179356
2026-03-19T16:00:44.603,2,250,250429,179356
2026-03-19T16:00:44.642,2,251,250429,179356
2026-03-19T16:00:49.387,3,0,250644,179574
2026-03-19T16:00:49.427,3,1,250644,179574
2026-03-19T16:00:49.466,3,2,250644,179574
2026-03-19T16:00:49.507,3,3,250609,179577
2026-03-19T16:00:49.547,3,4,250609,179577
2026-03-19T16:00:49.586,3,5,250609,179577
2026-03-19T16:00:49.626,3,6,250609,179577
2026-03-19T16:00:49.666,3,7,250614,179584
2026-03-19T16:00:49.705,3,8,250614,179584
2026-03-19T16:00:49.746,3,9,250614,179584
2026-03-19T16:00:49.786,3,10,250614,179584
2026-03-19T16:00:49.826,3,11,250640,179583
2026-03-19T16:00:49.865,3,12,250640,179583
2026-03-19T16:00:49.905,3,13,250640,179583
2026-03-19T16:00:49.945,3,14,250640,179583
2026-03-19T16:00:49.984,3,15,250662,179534
2026-03-19T16:00:50.024,3,16,250662,179534
2026-03-19T16:00:50.064,3,17,250662,179534
2026-03-19T16:00:50.104,3,18,250662,179534
2026-03-19T16:00:50.144,3,19,250584,179461
2026-03-19T16:00:50.184,3,20,250584,179461
2026-03-19T16:00:50.224,3,21,250584,179461
2026-03-19T16:00:50.264,3,22,250584,179461
2026-03-19T16:00:50.304,3,23,250606,179437
2026-03-19T16:00:50.344,3,24,250606,179437
2026-03-19T16:00:50.384,3,25,250606,179437
2026-03-19T16:00:50.424,3,26,250606,179437
2026-03-19T16:00:50.463,3,27,250643,179390
2026-03-19T16:00:50.503,3,28,250643,179390
2026-03-19T16:00:50.543,3,29,250643,179390
2026-03-19T16:00:50.583,3,30,250643,179390
2026-03-19T16:00:50.624,3,31,250716,179369
2026-03-19T16:00:50.663,3,32,250716,179369
2026-03-19T16:00:50.703,3,33,250716,179369
2026-03-19T16:00:50.742,3,34,250716,179369
2026-03-19T16:00:50.782,3,35,250626,179277
2026-03-19T16:00:50.822,3,36,250626,179277
2026-03-19T16:00:50.862,3,37,250626,179277
2026-03-19T16:00:50.901,3,38,250626,179277
2026-03-19T16:00:50.942,3,39,250598,179249
2026-03-19T16:00:50.981,3,40,250598,179249
2026-03-19T16:00:51.022,3,41,250598,179249
2026-03-19T16:00:51.061,3,42,250598,179249
2026-03-19T16:00:51.101,3,43,250649,179226
2026-03-19T16:00:51.141,3,44,250649,179226
2026-03-19T16:00:51.181,3,45,250649,179226
2026-03-19T16:00:51.221,3,46,250649,179226
2026-03-19T16:00:51.261,3,47,250694,179217
2026-03-19T16:00:51.300,3,48,250694,179217
2026-03-19T16:00:51.340,3,49,250694,179217
